id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
b2fdee66-883f-440d-ac0e-c37772490e75,Mukhtar Ahmad Malik,Mukhtar Ahmad Malik,,,,PML-N,pmln,NA-88,NA-88 (Sargodha-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/88.jpg,male,,Q799577,Q5164054
08648722-e828-4322-96d1-3084d8f7553e,Munawara Bibi Baloch,Munawara Bibi Baloch,,,,PTI,pti,,,National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/Munawar%20Bibi.jpg,female,,Q284454,
50a1619f-cb59-4576-a56b-439568a33ba4,Munaza Hassan,Munaza Hassan,,,,PTI,pti,,,National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/Munaza%20Hassan.jpg,female,,Q284454,
f0f22c58-cb7d-4068-9298-337bf4f89362,Munir Khan Orakzai,Munir Khan Orakzai,,,,MMAP,mmap,NA-45,NA-45 (Kurram Agency-I Tribal Area-VI),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/45(1).jpg,male,,,Q5164006
12dc3287-edcf-4009-9157-58befd5846cf,Murad Saeed,Murad Saeed,,,,PTI,pti,NA-4,NA-4 (Swat-III),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/4.jpg,male,,Q284454,Q5163999
9efcaa84-5ce1-40b6-a5c0-c2d0a807d636,Murtaza Javed Abbasi,Murtaza Javed Abbasi,,,,PML-N,pmln,NA-15,NA-15 (Abbottabad-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/15.JPG,male,,Q799577,Q13211681
dc7a9ea3-8468-4319-bb73-7ba75411b400,Musarrat Asif Khawaja,Musarrat Asif Khawaja,,,,PML-N,pmln,,,National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/musarrat%20asif.jpg,female,,Q799577,
af34fe3e-8e1e-43df-8233-7dcf8e045d71,Mussarat Rafique Mahesar,Mussarat Rafique Mahesar,,,,PPPP,pppp,,,National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/Rafiq%20Mehesar.jpg,female,,Q186591,
f99a4cb2-0913-4e9e-b176-f63c4008dd8d,Nadeem Abbas,Nadeem Abbas,,,,PML-N,pmln,NA-141,NA-141 (Okara-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/141(1).jpg,male,,Q799577,Q12857600
26fe712a-09ca-4822-a1ea-a3a9b2605f96,Nafeesa Inayatullah Khan Khattak,Nafeesa Inayatullah Khan Khattak,,,,PTI,pti,,,National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/Nafeesa%20Khatak.jpg,female,,Q284454,
81b9cda0-f32f-4658-8269-59ef2514c726,Nasiba Channa,Nasiba Channa,,,,PPPP,pppp,,,National Assembly,14,2018-08-15,,http://www.na.gov.pk/uploads/images/Nasiba%20Chana.jpg,female,,Q186591,
4cc8dd65-ea0e-44d9-99e2-19d30ada0270,Nasir Iqbal Bosal,Nasir Iqbal Bosal,,,,PML-N,pmln,NA-86,NA-86 (Mandi Bahauddin-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/86(1).jpg,male,,Q799577,Q5164052
89c1ac29-2225-439b-8c0c-4b7cc0f760f4,Nasir Khan Musazai,Nasir Khan Musazai,,,,PTI,pti,NA-29,NA-29 (Peshawar-III),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/29(1).jpg,male,,Q284454,Q13211697
